Run ID,Name,Source Type,Source Name,User,Status,baseline,batch_size,class_weight,epochs,epsilon,initial_epoch,learning_rate,max_queue_size,min_delta,monitor,num_layers,optimizer_name,patience,restore_best_weights,sample_weight,shuffle,steps_per_epoch,use_multiprocessing,validation_batch_size,validation_freq,validation_split,validation_steps,workers,huber_loss,loss,mean_absolute_error,mean_absolute_percentage_error,mean_directional_accuracy,mean_squared_error,mean_squared_logarithmic_error,stopped_epoch,true_direction_pos,val_huber_loss,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_directional_accuracy,val_mean_squared_error,val_mean_squared_logarithmic_error,val_true_direction_pos
af644ce5c1ae43d0b14ff3eafdf8053f,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14559338986873627,0.3474220931529999,0.3445480763912201,7825682.5,0.5045430064201355,0.344626784324646,0.051912110298871994,0,0.5045430064201355,0.13042029738426208,0.32371997833251953,0.32371997833251953,7484776.5,0.5010225176811218,0.3160557746887207,0.047124624252319336,0.5010225176811218
80c69c2513c7484c8e5f7afa4e93090b,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14515133202075958,0.34622928500175476,0.34336990118026733,6497386,0.6878674626350403,0.3434999883174896,0.05334360525012016,0,0.5045430064201355,0.12996718287467957,0.32255515456199646,0.32255515456199646,6237326.5,0.6952965259552002,0.31489965319633484,0.04839611425995827,0.5010225176811218
5d3d4f1d01cc44a1b3813993ec185ee0,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.1448008418083191,0.3453599512577057,0.34249889850616455,5169089,0.6878674626350403,0.3425731956958771,0.05497153848409653,0,0.5045430064201355,0.1296067088842392,0.3214889168739319,0.3214889168739319,4989876.5,0.6952965259552002,0.3139435052871704,0.04986204952001572,0.5010225176811218
32a32bd721574646af3ba91123766804,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.1445418745279312,0.3447255492210388,0.3418598771095276,3840792.5,0.6878674626350403,0.3418464958667755,0.056801360100507736,0,0.5045430064201355,0.12933890521526337,0.32060518860816956,0.32060518860816956,3742427,0.6952965259552002,0.3131873607635498,0.0515279620885849,0.5010225176811218
7cbacfa537904ace8c8ba5dabe0efcfc,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14437438547611237,0.3443281352519989,0.34146633744239807,2512497.5,0.6878674626350403,0.3413197696208954,0.05883896350860596,0,0.5045430064201355,0.12916405498981476,0.3199307322502136,0.3199307322502136,2494978.25,0.6952965259552002,0.312631219625473,0.053399574011564255,0.5010225176811218
44985d2c9d8b4da8b5fe9ef4012f01ee,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14429831504821777,0.3441447615623474,0.3412977457046509,1184203.75,0.6878674626350403,0.3409929573535919,0.061090413480997086,0,0.5045430064201355,0.12908224761486053,0.3195667564868927,0.3195667564868927,1247531.25,0.6952965259552002,0.31227508187294006,0.05548280104994774,0.5010225176811218
63530a7d45f34d4ca285e8c4fd54f4c4,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14431384205818176,0.34417837858200073,0.3416248559951782,144261,0.5507749915122986,0.3408662676811218,0.06326977163553238,0,0.5045430064201355,0.1290934830904007,0.3195114731788635,0.3195114731788635,87.52556610107422,0.5562372207641602,0.3121189475059509,0.05778378248214722,0.5010225176811218
06e5bb85feb346af89107601ecd99695,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14442069828510284,0.3470020592212677,0.3444463014602661,1472554.875,0.5507749915122986,0.3409394919872284,0.06326977163553238,0,0.5045430064201355,0.12919744849205017,0.3220842778682709,0.3220842778682709,1247534.25,0.5562372207641602,0.3121628165245056,0.05778378248214722,0.5010225176811218
a35ed0dc9ce54ffb8688ae78650b1943,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.1446189433336258,0.35000133514404297,0.34744951128959656,2800852.5,0.5507749915122986,0.34121277928352356,0.06326977163553238,0,0.5045430064201355,0.12939387559890747,0.32488879561424255,0.32488879561424255,2494983.5,0.5562372207641602,0.31240662932395935,0.05778378248214722,0.5010225176811218
612e8ec007ce43f0ae06137184cd3858,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14490844309329987,0.3532378077507019,0.3506881892681122,4129150.5,0.5507749915122986,0.3416861593723297,0.06326977163553238,0,0.5045430064201355,0.12968270480632782,0.32792210578918457,0.32792210578918457,3742434,0.5562372207641602,0.3128505349159241,0.05778378248214722,0.5010225176811218
eeff28d1162c49ae834584dcfb88c420,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14528913795948029,0.3566749691963196,0.3541567623615265,5457448.5,0.5507749915122986,0.34235939383506775,0.06326977163553238,0,0.5045430064201355,0.13006381690502167,0.33117756247520447,0.33117756247520447,4989885,0.5562372207641602,0.31349438428878784,0.05778378248214722,0.5010225176811218
03a63a74620c4a2caf40a4573cd67cc8,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.1457611620426178,0.36032718420028687,0.35784590244293213,6785747.5,0.5507749915122986,0.3432326316833496,0.06326977163553238,0,0.5045430064201355,0.13053740561008453,0.3348865211009979,0.3348865211009979,6237337.5,0.5562372207641602,0.3143382668495178,0.05778378248214722,0.5010225176811218
9d9adc02fa7048c6af1a39b9c21dd978,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14632461965084076,0.3642093241214752,0.3617527186870575,8114046.5,0.361571341753006,0.34430599212646484,0.06326977163553238,0,0.5045430064201355,0.13110360503196716,0.3388582766056061,0.3388582766056061,7484790.5,0.3742331266403198,0.31538212299346924,0.05778378248214722,0.5010225176811218
ad5fa456548045baba4419fe4f1a1acd,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14697931706905365,0.3682467043399811,0.3658243715763092,9442345,0.361571341753006,0.34557926654815674,0.06326977163553238,0,0.5045430064201355,0.13176250457763672,0.3429539203643799,0.3429539203643799,8732243,0.3742331266403198,0.3166259825229645,0.05778378248214722,0.5010225176811218
ab11f940123e45f597fc2715b8205448,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.1477251946926117,0.3724374771118164,0.3700428307056427,10770644,0.361571341753006,0.34705254435539246,0.06326977163553238,0,0.5045430064201355,0.13251420855522156,0.3472880721092224,0.3472880721092224,9979697,0.3742331266403198,0.3180698752403259,0.05778378248214722,0.5010225176811218
