Run ID,Name,Source Type,Source Name,User,Status,activation_func,actual_epochs,backlooking_window,baseline,batch_size,class_weight,data_dataset,data_hash,data_hash_first_level,data_hash_second_level,data_normalize_method,data_split_method,data_time_period,data_train_sample_size,data_window_input_width,data_window_pred_width,data_y_col,dataset_cols_X_exclude,dataset_cols_X_just_these,dataset_cols_y,dataset_hash_first,dataset_hash_input,dataset_hash_second,dataset_iter_step,dataset_normalization,dataset_split_method,dataset_split_steps_test,dataset_split_steps_train,dataset_split_steps_val,dataset_window_backlooking,dataset_window_prediction,dataset_window_shift,early_stopped,epochs,epsilon,first_layer_nodes,initial_epoch,input_size,last_layer_nodes,layer_type,learning_rate,loss,max_epochs,max_queue_size,min_delta,model_name,model_type,monitor,n_layers,num_layers,optimizer_name,output_size,patience,restore_best_weights,run,sample_weight,shuffle,steps_per_epoch,use_multiprocessing,validation_batch_size,validation_freq,validation_split,validation_steps,workers,huber_loss,loss,mean_absolute_error,mean_absolute_percentage_error,mean_directional_accuracy,mean_squared_error,mean_squared_logarithmic_error,restored_epoch,stopped_epoch,test_huber_loss,test_loss,test_mean_absolute_error,test_mean_absolute_percentage_error,test_mean_directional_accuracy,test_mean_squared_error,test_mean_squared_logarithmic_error,test_true_direction_pos,true_direction_pos,val_huber_loss,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_directional_accuracy,val_mean_squared_error,val_mean_squared_logarithmic_error,val_true_direction_pos,best_model
a09f6db1c79741528e5302c403823aad,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,tanh,82,3,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,16,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828051850_lstm_all_w3_l6_atanh,TensorFlow,val_loss,6,6,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139355406,0.339254975,0.339254975,1457931.625,0.695264876,0.331637114,0.061123405,32,82,0.128880948,0.319180876,0.319180876,1557140.125,0.700749815,0.311941773,0.055015247,0.501022518,0.507173002,0.160102233,0.351679981,0.351679981,1574491,0.695340514,0.39109841,0.061096936,0.511827946,
0388c0a092de43aea634f4f5729c1913,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,selu,1218,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",16,lstm,0.001,mean_absolute_error,2000,10,0,210828051808_lstm_all_w1_l1_aselu,TensorFlow,val_loss,1,1,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.146226704,0.348461539,0.348461539,11658038,0.627848089,0.394310802,0.058322936,1168,1218,0.133405015,0.329732776,0.329732776,9359555,0.619631886,0.322577536,0.052061167,0.501022518,0.507173002,0.165965185,0.364393085,0.364393085,13748114,0.610752702,0.418031186,0.057312928,0.511827946,
ddc370f5e51f4bc6960f0f5cd1c06846,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,0,2,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,FALSE,2000,1.00E-07,64,0,"(4, 59)",32,lstm,0.001,mean_absolute_error,2000,10,0,210828051107_lstm_all_w2_l8_asigmoid,TensorFlow,val_loss,8,8,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139563367,0.339830607,0.339830607,1530912.125,0.68973279,0.332167238,0.061325051,,0,0.129076317,0.319577128,0.319577128,1446296.25,0.695296526,0.312293291,0.055147126,0.501022518,0.507173002,0.160094365,0.351779252,0.351779252,1564042.5,0.69892472,0.391046673,0.06122553,0.511827946,
989f7c7ef5684c18865bfb4dcea240da,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,57,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,8,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828051033_lstm_all_w1_l10_alinear,TensorFlow,val_loss,10,10,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139654994,0.340095252,0.340095252,1328119.625,0.689451456,0.332318664,0.062058367,7,57,0.129080161,0.319555759,0.319555759,1166424.875,0.695296526,0.312258959,0.05562574,0.501022518,0.507173002,0.160097167,0.35182035,0.35182035,1266792.375,0.696774185,0.39102447,0.061775506,0.511827946,
ed3ef6901380497cb95fc7c6bf638b67,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,1103,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",8,lstm,0.001,mean_absolute_error,2000,10,0,210828050532_lstm_all_w1_l8_asigmoid,TensorFlow,val_loss,8,8,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.135572508,0.325700134,0.325700134,4095532,0.637130797,0.323410422,0.050894108,1053,1103,0.129434437,0.31591323,0.31591323,4575317,0.63190186,0.314183623,0.050456736,0.501022518,0.507173002,0.158693612,0.346896738,0.346896738,3756398.5,0.651612878,0.390449405,0.054901466,0.511827946,
88e9182a83f44732ac9e1d464d26c244,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,elu,51,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828050455_lstm_all_w1_l9_aelu,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139609843,0.339945674,0.339945674,667670.5625,0.68973279,0.332184464,0.062946849,1,51,0.129078075,0.319545746,0.319545746,1067212.125,0.695296526,0.312239975,0.055804558,0.501022518,0.507173002,0.160079584,0.35181284,0.35181284,1158413,0.69892472,0.390930891,0.06193617,0.511827946,
9269a1b3ab4d417f9f072c778c60d5d0,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,130,4,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828050355_lstm_all_w4_l4_alinear,TensorFlow,val_loss,4,4,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,37.1974144,37.40880203,37.40880203,553420992,0.622081578,7287589.5,0.106899388,80,130,1.781986952,2.001625776,2.001625776,182842560,0.586912036,846.1226807,0.169925913,0.501022518,0.507173002,1.793425083,2.012214184,2.012214184,531106592,0.556451619,804.0828247,0.2038095,0.511827946,
60ead06ca72e4cd285975182d6968d14,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,relu,167,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,32,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828050339_lstm_all_w1_l2_arelu,TensorFlow,val_loss,2,2,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139237359,0.339551032,0.339551032,86.72103882,0.233192682,0.330998898,0.063843116,117,167,0.157757312,0.348175287,0.348175287,88.71032715,0.251533747,0.852584422,0.072793052,0.501022518,0.507173002,0.263600588,0.455402493,0.455402493,92.68106842,0.275268823,5.722945213,0.081045933,0.511827946,
bb57fbbc4d1246e28567ec367dd20fc9,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,1456,2,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",8,lstm,0.001,mean_absolute_error,2000,10,0,210828045322_lstm_all_w2_l8_asigmoid,TensorFlow,val_loss,8,8,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.136093825,0.326506197,0.326506197,3062468.5,0.647257388,0.324402064,0.052040566,1406,1456,0.128191233,0.31700021,0.31700021,1865130,0.656441689,0.310466319,0.05217585,0.501022518,0.507173002,0.159308255,0.347393751,0.347393751,1993238.75,0.673118293,0.390789837,0.05760454,0.511827946,
fcf3e1da83d6476787ea36a88c6ba18c,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,tanh,121,3,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,16,0,"(4, 59)",16,lstm,0.001,mean_absolute_error,2000,10,0,210828045252_lstm_all_w3_l3_atanh,TensorFlow,val_loss,3,3,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.136955827,0.334865898,0.334865898,5170826.5,0.660853267,0.325631827,0.055753421,71,121,0.129525363,0.322598547,0.322598547,5923363.5,0.626448512,0.314428091,0.051837709,0.501022518,0.507173002,0.161096513,0.355901241,0.355901241,6503288,0.639426529,0.394455552,0.057681147,0.511827946,
6921cfb0afe247589435d66d48e8b04f,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,83,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,64,0,"(4, 59)",32,lstm,0.001,mean_absolute_error,2000,10,0,210828045217_lstm_all_w1_l7_alinear,TensorFlow,val_loss,7,7,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.172568291,0.370499343,0.370499343,34188956,0.665260196,1.526490927,0.065145738,33,83,0.129477143,0.321631491,0.321631491,5905687.5,0.652351737,0.314216435,0.052559596,0.501022518,0.507173002,0.15635094,0.347632229,0.347632229,4286117.5,0.643010736,0.379601151,0.055436045,0.511827946,
2cbed686aff24a3b9ad263553e4ddaa4,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,selu,61,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,8,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828045154_lstm_all_w1_l8_aselu,TensorFlow,val_loss,8,8,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139508918,0.339537412,0.339537412,2434993.75,0.69507736,0.332143843,0.059742127,11,61,0.129010662,0.319611639,0.319611639,2440145.25,0.683026612,0.312578559,0.053891554,0.501022518,0.507173002,0.159883887,0.351232708,0.351232708,2244294.25,0.707526863,0.389641851,0.059172925,0.511827946,
3f86c03bbbd947bd8ebb2a8b2bf35f72,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,635,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",8,lstm,0.001,mean_absolute_error,2000,10,0,210828044955_lstm_all_w1_l5_asigmoid,TensorFlow,val_loss,5,5,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.137672603,0.331507057,0.331507057,4856963,0.638537288,0.328233331,0.052738391,585,635,0.129052311,0.315974057,0.315974057,4256905.5,0.640081823,0.312798291,0.049148712,0.501022518,0.507173002,0.159378335,0.348897398,0.348897398,4313760,0.655913949,0.390825301,0.055150829,0.511827946,
e0a229406764447a811e9f43a7fed687,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,0,4,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,FALSE,2000,1.00E-07,128,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828042544_lstm_all_w4_l8_asigmoid,TensorFlow,val_loss,8,8,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139289424,0.338442832,0.338442832,2740299,0.657102644,0.331673861,0.058633,,0,0.129192173,0.319941461,0.319941461,2446396,0.656952977,0.312602937,0.05347649,0.501022518,0.507173002,0.160182655,0.351706922,0.351706922,2582637.75,0.674731195,0.39146021,0.05911069,0.511827946,
eb16d8be07de4c11bfba65ae9c47e8f1,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,elu,77,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828042514_lstm_all_w1_l6_aelu,TensorFlow,val_loss,6,6,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.136373535,0.332014292,0.332014292,5080266.5,0.673136413,0.325177401,0.054559872,27,77,0.130306602,0.322113425,0.322113425,8478018,0.613496959,0.315164387,0.051514734,0.501022518,0.507173002,0.157934099,0.35138908,0.35138908,6516181,0.627956986,0.383027971,0.054541152,0.511827946,
6b36af1ba0c44b9ead7aa7923d9d5eab,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,1496,3,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,32,0,"(4, 59)",8,lstm,0.001,mean_absolute_error,2000,10,0,210828042425_lstm_all_w3_l1_alinear,TensorFlow,val_loss,1,1,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.235584095,0.435509026,0.435509026,13566891,0.624660075,79.19847107,0.061369415,1446,1496,0.130827427,0.322616369,0.322616369,4418844.5,0.611451924,0.319233716,0.050946195,0.501022518,0.507173002,0.16497688,0.358077437,0.358077437,6625341.5,0.620788515,0.411724567,0.057182472,0.511827946,
c309313987094b00ad88e0163dfcbf18,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,relu,133,2,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",16,lstm,0.001,mean_absolute_error,2000,10,0,210828042245_lstm_all_w2_l10_arelu,TensorFlow,val_loss,10,10,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.138067871,0.334568322,0.334568322,3973224.25,0.487623066,0.328812033,0.055229984,83,133,0.129432201,0.320423007,0.320423007,3292974.25,0.42944786,0.31411773,0.052660272,0.501022518,0.507173002,0.159357756,0.349262685,0.349262685,3460566,0.464516133,0.389570862,0.057792015,0.511827946,
debc02db3b4245148e03a10a41b64a56,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,0,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,FALSE,2000,1.00E-07,16,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828041925_lstm_all_w1_l9_asigmoid,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139630944,0.340023577,0.340023577,2740789.25,0.68973279,0.332434148,0.059305582,,0,0.129172981,0.319967896,0.319967896,2579671.5,0.695296526,0.312662631,0.053265866,0.501022518,0.507173002,0.160248488,0.352032155,0.352032155,2801756.25,0.69892472,0.391694754,0.059295498,0.511827946,
c3c5075f8b8b479a9df0ae9186b1712a,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,tanh,152,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,64,0,"(4, 59)",32,lstm,0.001,mean_absolute_error,2000,10,0,210828041907_lstm_all_w1_l2_atanh,TensorFlow,val_loss,2,2,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.126954526,0.31023705,0.31023705,6226280.5,0.692264438,0.302923024,0.05034836,102,152,0.134567738,0.331985593,0.331985593,11702098,0.591002047,0.328629911,0.051294215,0.501022518,0.507173002,0.159638748,0.358948499,0.358948499,10464601,0.619354844,0.389181614,0.056291532,0.511827946,
8e0a86a764254f4f9569ba540c3593ea,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,120,4,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,8,0,"(4, 59)",8,lstm,0.001,mean_absolute_error,2000,10,0,210828041847_lstm_all_w4_l4_alinear,TensorFlow,val_loss,4,4,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,1.386947632,1.629208565,1.629208565,525924064,0.508087218,2868.186768,0.148097202,70,120,1.686340809,1.912212968,1.912212968,278012896,0.56595093,674.9938354,0.212157741,0.501022518,0.507173002,2.749208927,2.980474949,2.980474949,1757466112,0.544623673,2044.059937,0.202007309,0.511827946,
