Run ID,Name,Source Type,Source Name,User,Status,backlooking_period,booster,colsample_bytree,eta,eval_metric,gamma,iter_step,max_depth,min_child_weight,model_name,n_estimators,nthread,seed,silent,subsample,tree_method,test_huber_loss,test_mean_absolute_error,test_mean_absolute_percentage_error,test_mean_directional_accuracy,test_mean_squared_error,test_mean_squared_logarithmic_error,test_true_direction_pos,train_huber_loss,train_mean_absolute_error,train_mean_absolute_percentage_error,train_mean_directional_accuracy,train_mean_squared_error,train_mean_squared_logarithmic_error,train_true_direction_pos,val_huber_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_directional_accuracy,val_mean_squared_error,val_mean_squared_logarithmic_error,val_true_direction_pos
46adf7d6a8304f489a7163c9d53d46bb,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.6000000000000001,0.42500000000000004,mae,0.6000000000000001,200300_201800,12,3.0,XGBoost,341.0,None,42,0,0.9,exact,0.1406877189874649,0.2857857346534729,22601174,0.5848670601844788,0.24241463840007782,0.03598445653915405,0.5010225176811218,0.012347094714641571,0.28503042459487915,22558388,0.8222222328186035,0.24112901091575623,0.03585205227136612,0.5071730017662048,0.17331905663013458,0.28549227118492126,22566344,0.5827956795692444,0.24189424514770508,0.035925835371017456,0.5118279457092285
8966e960ca704aef9a1920b29a9cd6d4,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.75,0.35000000000000003,mae,0.8500000000000001,200300_201800,6,4.0,XGBoost,931.0,None,42,0,0.6000000000000001,exact,0.15035660564899445,0.2857149839401245,22609350,0.5848670601844788,0.24200883507728577,0.03597341105341911,0.5010225176811218,0.018968377262353897,0.28473466634750366,22554892,0.7819972038269043,0.24025729298591614,0.035777393728494644,0.5071730017662048,0.20142962038516998,0.2853492498397827,22581946,0.5720430016517639,0.2414613664150238,0.03588822856545448,0.5118279457092285
6753d8d1f1044109a8e8b3548f1008dd,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,0.75,0.225,mae,0.5,200300_201800,13,6.0,XGBoost,601.0,None,42,0,0.75,exact,0.1240142211318016,0.28530433773994446,22588828,0.6380367875099182,0.24108988046646118,0.03588717430830002,0.5010225176811218,0.010209393687546253,0.2847275733947754,22617068,0.845007061958313,0.24003437161445618,0.035762421786785126,0.5071730017662048,0.1708037555217743,0.28513240814208984,22594644,0.6129032373428345,0.24085810780525208,0.03584222495555878,0.5118279457092285
3d863b5f9644493d9ff8be710a2c953c,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.9,0.15000000000000002,mae,0.8500000000000001,200300_201800,6,6.0,XGBoost,210.0,None,42,0,0.7000000000000001,exact,0.11846496164798737,0.28546813130378723,22673090,0.6687116622924805,0.24094942212104797,0.0358908586204052,0.5010225176811218,0.02617349661886692,0.2849218547344208,22692358,0.7904360294342041,0.23999294638633728,0.035796359181404114,0.5071730017662048,0.1712215095758438,0.2853345572948456,22695954,0.5677419304847717,0.2408108413219452,0.03586498275399208,0.5118279457092285
b6017dafddfb40c0b435c3ba1497833b,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.75,0.17500000000000002,mae,0.6000000000000001,200300_201800,6,2.0,XGBoost,941.0,None,42,0,0.9500000000000001,exact,0.12102657556533813,0.285450279712677,22743340,0.6216768622398376,0.24078401923179626,0.035903576761484146,0.5010225176811218,0.018000617623329163,0.28490081429481506,22749324,0.8250351548194885,0.23980382084846497,0.0358094796538353,0.5071730017662048,0.16941650211811066,0.28529122471809387,22751612,0.5978494882583618,0.24060273170471191,0.035870298743247986,0.5118279457092285
a1ccd746b69344b4b042494f10621641,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.65,0.2,mae,0.7000000000000001,200300_201800,10,2.0,XGBoost,892.0,None,42,0,0.65,exact,0.13888922333717346,0.2855345904827118,22806626,0.6073619723320007,0.24067473411560059,0.035930488258600235,0.5010225176811218,0.01676018163561821,0.28479471802711487,22805254,0.8154711723327637,0.23946958780288696,0.03578786551952362,0.5071730017662048,0.1732548028230667,0.285232812166214,22804352,0.5913978219032288,0.24028001725673676,0.03586603328585625,0.5118279457092285
7f2dc183d3c74c2a941ddae70216fbe7,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,1.0,0.25,mae,0.6000000000000001,200300_201800,10,2.0,XGBoost,296.0,None,42,0,0.8,exact,0.13225851953029633,0.2854422330856323,22859660,0.6380367875099182,0.24036115407943726,0.03591174632310867,0.5010225176811218,0.01272265613079071,0.2847982347011566,22871962,0.8337552547454834,0.23912881314754486,0.03577684983611107,0.5071730017662048,0.17362931370735168,0.28522610664367676,22865406,0.5806451439857483,0.2399950623512268,0.03585079684853554,0.5118279457092285
4539881efeab41fcaf3f188d8cd562ac,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.6000000000000001,0.375,mae,0.55,200300_201800,2,3.0,XGBoost,315.0,None,42,0,0.7000000000000001,exact,0.15534546971321106,0.2855294644832611,22933774,0.5848670601844788,0.2400660216808319,0.03590719401836395,0.5010225176811218,0.03970132768154144,0.2845025956630707,22874946,0.7271448373794556,0.23834873735904694,0.035764485597610474,0.5071730017662048,0.18713943660259247,0.2851322293281555,22922058,0.5526881814002991,0.23939643800258636,0.03584739565849304,0.5118279457092285
ac5ea307f96a462d86f17c9b3a5065cd,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.65,0.45,mae,0.8,200200_201700,3,6.0,XGBoost,584.0,None,42,0,0.65,exact,0.21015892922878265,0.2848794460296631,22894360,0.550537645816803,0.23905007541179657,0.03585120663046837,0.5118279457092285,0.02840416692197323,0.2836301326751709,22751072,0.7441237568855286,0.2370714396238327,0.03564959391951561,0.5215709805488586,0.15796251595020294,0.28412947058677673,22836110,0.5870535969734192,0.23766200244426727,0.03570951148867607,0.4620535671710968
609a77a6b6a54d4cbce1aa52652a22d4,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,4,gbtree,0.9500000000000001,0.375,mae,0.65,200200_201700,4,5.0,XGBoost,481.0,None,42,0,0.5,exact,0.22050820291042328,0.2841060161590576,22764026,0.5247311592102051,0.23788248002529144,0.03575030714273453,0.5118279457092285,0.016671137884259224,0.28260111808776855,22554626,0.7869681715965271,0.23569439351558685,0.035503946244716644,0.5215709805488586,0.17040999233722687,0.2831876873970032,22643702,0.5334821343421936,0.23639871180057526,0.03559461981058121,0.4620535671710968
de66023d0b134eb9812b2295f3ece4a7,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,4,gbtree,0.5,0.42500000000000004,mae,0.7000000000000001,200200_201700,9,6.0,XGBoost,723.0,None,42,0,0.65,exact,0.22015482187271118,0.28325244784355164,22590946,0.5139784812927246,0.23661838471889496,0.035624828189611435,0.5118279457092285,0.014343724586069584,0.2819159924983978,22427886,0.7967866659164429,0.23450995981693268,0.03538987413048744,0.5215709805488586,0.15293382108211517,0.2824028730392456,22512292,0.5401785969734192,0.2351081222295761,0.035462066531181335,0.4620535671710968
e9a0ac5ab0bb4d19bd7df3a5f2d02855,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,4,gbtree,1.0,0.5,mae,0.5,200200_201700,2,5.0,XGBoost,238.0,None,42,0,0.7000000000000001,exact,0.2091512531042099,0.28262418508529663,22468132,0.5268816947937012,0.23546284437179565,0.03551787510514259,0.5118279457092285,0.034480106085538864,0.281229168176651,22316370,0.7319250106811523,0.23346437513828278,0.03532148897647858,0.5215709805488586,0.15540073812007904,0.2817915380001068,22391466,0.546875,0.23406396806240082,0.035396113991737366,0.4620535671710968
13b8a200279441bb94a7d15d1043977a,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.9,0.47500000000000003,mae,0.75,200200_201700,4,6.0,XGBoost,477.0,None,42,0,0.7000000000000001,exact,0.20570392906665802,0.2816498875617981,22329498,0.5462365746498108,0.23423485457897186,0.03541790693998337,0.5118279457092285,0.022319654002785683,0.2802766263484955,22179438,0.7688187956809998,0.2319473773241043,0.03520258143544197,0.5215709805488586,0.16385231912136078,0.28084591031074524,22257362,0.5491071343421936,0.23272261023521423,0.03526327386498451,0.4620535671710968
9019d131e0804747926b5f26adb421b4,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,0.6000000000000001,0.05,mae,0.7000000000000001,200200_201700,10,3.0,XGBoost,338.0,None,42,0,0.55,exact,0.16110125184059143,0.2808680832386017,22203224,0.6000000238418579,0.23283907771110535,0.0353192575275898,0.5118279457092285,0.018038729205727577,0.2802634835243225,22262686,0.8307051658630371,0.23181584477424622,0.0352596789598465,0.5215709805488586,0.12240731716156006,0.2804780900478363,22236582,0.625,0.23202861845493317,0.035241059958934784,0.4620535671710968
25745cde3d454887b3fa6848015bea9e,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,0.9500000000000001,0.375,mae,0.9500000000000001,200200_201700,8,3.0,XGBoost,658.0,None,42,0,0.75,exact,0.17305263876914978,0.2809537947177887,22327596,0.5827956795692444,0.2327614575624466,0.035393714904785156,0.5118279457092285,0.01815037988126278,0.2801079750061035,22301382,0.7958940863609314,0.23137038946151733,0.03525610268115997,0.5215709805488586,0.132285013794899,0.2804239094257355,22315742,0.6049107313156128,0.23173682391643524,0.035278331488370895,0.4620535671710968
d28f4a1434da44b085846c4cc8e01d34,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,0.7000000000000001,0.05,mae,0.9,200200_201700,8,2.0,XGBoost,616.0,None,42,0,1.0,exact,0.1670745462179184,0.2807866036891937,22349846,0.6236559152603149,0.23232662677764893,0.03538696840405464,0.5118279457092285,0.02241012267768383,0.2801889181137085,22425960,0.8321927785873413,0.23114120960235596,0.035330064594745636,0.5215709805488586,0.1212039664387703,0.28037071228027344,22381652,0.6540178656578064,0.23137563467025757,0.035321835428476334,0.4620535671710968
a2acc4a0d16d4092a7ca2f189f72c498,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,0.75,0.07500000000000001,mae,0.9,200200_201700,1,5.0,XGBoost,674.0,None,42,0,0.55,exact,0.16930407285690308,0.2808515429496765,22503124,0.5569892525672913,0.23206819593906403,0.03546210005879402,0.5118279457092285,0.1049787774682045,0.2800353169441223,22532626,0.6658732295036316,0.23079441487789154,0.03537166491150856,0.5215709805488586,0.13122795522212982,0.28034478425979614,22515146,0.5870535969734192,0.23112860321998596,0.035382699221372604,0.4620535671710968
8651878bc75f48a39452d8470f5c5db4,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.75,0.225,mae,0.6000000000000001,200200_201700,10,1.0,XGBoost,131.0,None,42,0,0.8500000000000001,exact,0.17988289892673492,0.27993836998939514,22558082,0.5956989526748657,0.23076052963733673,0.035353001207113266,0.5118279457092285,0.01479580532759428,0.2791164219379425,22580598,0.8205891251564026,0.2293550968170166,0.035236433148384094,0.5215709805488586,0.12355156987905502,0.27936944365501404,22563604,0.6049107313156128,0.2296140044927597,0.03525189682841301,0.4620535671710968
48fb8ab3b4ae41a8bbff1d451f2a9ea4,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,0.55,0.30000000000000004,mae,0.8500000000000001,200200_201700,4,4.0,XGBoost,836.0,None,42,0,0.6000000000000001,exact,0.19697710871696472,0.2798980176448822,22647148,0.5290322303771973,0.23037952184677124,0.035382479429244995,0.5118279457092285,0.0211007222533226,0.2786010801792145,22536828,0.7697113752365112,0.22843654453754425,0.03520524129271507,0.5215709805488586,0.1414055973291397,0.2790765166282654,22587472,0.5758928656578064,0.2288932055234909,0.03523893281817436,0.4620535671710968
5d0f51f198ec49fa87be557f382de079,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.9,0.025,mae,0.9,200200_201700,7,4.0,XGBoost,807.0,None,42,0,0.9500000000000001,exact,0.16441835463047028,0.279251366853714,22574216,0.6236559152603149,0.22940652072429657,0.03533538803458214,0.5118279457092285,0.02457166649401188,0.2786327004432678,22662064,0.8149360418319702,0.22817090153694153,0.035261183977127075,0.5215709805488586,0.11945770680904388,0.2788081169128418,22607626,0.65625,0.22841352224349976,0.03525253012776375,0.4620535671710968
